"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
27237512,"*NO GUEST SERVICE FEE* Studio Suite with Free Continental Breakfast Daily",205031545,"Red Awning","Manhattan","Midtown",40.75239,-73.96684,"Entire home/apt",699,3,1,"2019-03-31",0.3,49,204
6929738,"CLOSE TO EAST SIDE HOSPITALS- Modern 2 Bedroom Apt",25237492,"Juliana","Manhattan","Upper East Side",40.76044,-73.96068,"Entire home/apt",195,30,7,"2018-10-30",0.2,34,304
29741023,"Bright, cozy and large room in Manhattan - ATrain",20579643,"Denis","Manhattan","Washington Heights",40.83627,-73.94329,"Private room",40,2,1,"2019-06-03",0.83,1,51
30904197,"Room in the Lower East Side",230941034,"James","Manhattan","Lower East Side",40.71898,-73.98347,"Private room",85,2,14,"2019-06-18",2.27,1,357
28222827,"Sunny bedroom near Times Square 33C2",190921808,"John","Manhattan","Hell's Kitchen",40.75534,-73.99668,"Private room",75,7,5,"2018-10-28",0.51,47,352
16010783,"Spacious Harlem Apartment perfect for groups",15757322,"Devin T.","Manhattan","East Harlem",40.7958,-73.93186,"Entire home/apt",280,2,53,"2019-07-03",2.29,2,12
35798549,"concrete jungle, dreams are made, Studio nextdoor",216289751,"Cierra","Manhattan","Midtown",40.7518,-73.97158,"Entire home/apt",145,3,0,"",NA,1,62
36353849,"Hip Neighborhood/Private Bedroom in Modern Duplex",81345246,"Franco","Brooklyn","Bedford-Stuyvesant",40.69053,-73.92635,"Private room",85,4,0,"",NA,1,89
8055508,"Private Spring Room in Brownstone Near Subway",40176101,"Brady","Brooklyn","Bedford-Stuyvesant",40.68917,-73.92901,"Private room",69,1,291,"2019-07-01",6.23,7,68
34465167,"Stylish apartment in the heart of New York",22146650,"Marion","Manhattan","Harlem",40.81257,-73.94444,"Entire home/apt",178,2,2,"2019-06-15",1.36,1,52
15250168,"Bright Loft Room in a Charming Brooklyn Apartment",24273714,"Aracelis","Brooklyn","Williamsburg",40.71381,-73.93903,"Private room",85,1,31,"2019-06-30",0.93,3,279
12545436,"A cozy home",43128266,"常春","Manhattan","Washington Heights",40.83271,-73.94007,"Private room",55,1,5,"2018-04-01",0.13,3,332
11529142,"Colorfull apart in NY.",149430,"Tida","Manhattan","East Harlem",40.78687,-73.94542,"Entire home/apt",120,5,35,"2019-07-01",1.27,2,303
26734288,"Super cool shared apartment",201015598,"Anchor","Brooklyn","Bedford-Stuyvesant",40.69099,-73.94094,"Shared room",30,2,32,"2019-06-23",2.66,17,85
17991699,"CLASSIC UWS 3BR FAM RIVER, doorman",231704,"Judith","Manhattan","Upper West Side",40.78913,-73.98043,"Entire home/apt",317,31,0,"",NA,3,82
14624028,"Bright Bedroom in Brooklyn!",16205633,"Gea","Brooklyn","Kensington",40.64007,-73.97067,"Private room",45,7,5,"2018-08-19",0.14,1,343
26201442,"Private, Comfy Room, 2 blocks from Central Park",63600861,"Birim","Manhattan","Harlem",40.80036,-73.95433,"Private room",90,3,50,"2019-06-15",4.07,1,7
25817508,"Brand new space ! ... safe, peaceful and relaxing.",194004304,"Norjia","Manhattan","Washington Heights",40.84782,-73.93954,"Private room",85,1,9,"2019-01-01",0.79,1,80
12720048,"NE..Comfortable Room All Inclusive",68787921,"Hurriyet Aydın /","Brooklyn","Bedford-Stuyvesant",40.68807,-73.92348,"Private room",47,3,32,"2019-05-12",0.91,4,258
33451456,"Stylish Brownstone with Stainless Steel Kitchen",3073952,"Christof","Brooklyn","Bedford-Stuyvesant",40.68035,-73.91035,"Entire home/apt",167,1,8,"2019-06-25",4.62,2,80
807535,"Spacious Private Bedroom Brooklyn - Williamsburg",4249297,"Martina","Brooklyn","Williamsburg",40.70876,-73.94971,"Private room",79,5,5,"2019-01-02",0.21,2,198
34336194,"ROOM # 7 Near to JFK & LGA airport",258589420,"Diego","Queens","Richmond Hill",40.68782,-73.83348,"Private room",53,1,12,"2019-07-06",5.37,7,180
9107846,"UWS Lovely NYC Home - Private Entry&Bath",6509584,"Lila","Manhattan","Upper West Side",40.80059,-73.96552,"Entire home/apt",75,1,123,"2019-07-01",2.89,1,80
3790746,"Tidy Sweet Room in Sugar Hill/Hamilton Heights",1317384,"Tamara","Manhattan","Harlem",40.82621,-73.94596,"Private room",72,3,154,"2019-06-22",2.72,2,153
32381165,"Elegant & Luxurious, Clean & Cheerful entire house",243147506,"Peter","Staten Island","Stapleton",40.6279,-74.08202,"Entire home/apt",275,2,11,"2019-07-03",3.51,1,182
23901975,"BrightClean Studio near Grand Central (MurrayHill)",43275413,"Ashumi","Manhattan","Midtown",40.7464,-73.97987,"Entire home/apt",180,2,18,"2019-06-02",1.22,1,4
13117480,"Cozy Park Slope Apt, Next to BBG",70674019,"Jack","Brooklyn","Prospect Heights",40.67329,-73.96291,"Entire home/apt",201,30,66,"2019-06-16",1.78,2,159
29998656,"Cozy room in West Village",64583317,"Ji Han","Manhattan","Greenwich Village",40.72863,-74.00125,"Private room",43,5,3,"2019-05-27",0.39,1,5
8954037,"BIG NEW ROOM",45416627,"Lolita","Queens","Astoria",40.76942,-73.92343,"Private room",50,1,99,"2019-05-20",2.21,9,341
20652753,"Single Bed B in Sharing room near Grand Central",147402286,"Mizue","Manhattan","Murray Hill",40.74946,-73.9785,"Shared room",49,3,103,"2019-06-25",4.56,2,22
6450408,"3 Bedroom Apt in Williamsburg w Private Rooftop",640117,"Simon","Brooklyn","Williamsburg",40.71408,-73.95708,"Entire home/apt",320,4,56,"2019-06-23",1.13,5,141
13045257,"Glamorous shared room in Manhattan",5288991,"Tanya","Manhattan","Upper East Side",40.77854,-73.95073,"Shared room",45,30,22,"2019-05-05",0.58,6,323
27526910,"Spacious apartment, 20 mins to Manhattan",148705627,"Jonathan","Queens","Ridgewood",40.70147,-73.9047,"Entire home/apt",170,14,1,"2019-06-09",1,2,106
1678809,"Sunny Spacious Retro 1 Bedroom",8619985,"Mel","Brooklyn","Bedford-Stuyvesant",40.69143,-73.93933,"Entire home/apt",96,2,14,"2019-06-25",4.62,1,50
35464492,"Cozy Nights In The Village",266818709,"Nat","Manhattan","East Village",40.72175,-73.98259,"Entire home/apt",400,3,3,"2019-07-07",3,1,128
27539706,"Private city getaway",84459821,"Jermaine","Bronx","Parkchester",40.83658,-73.86181,"Private room",55,1,32,"2019-06-20",2.96,1,333
27628302,"Beach Oasis and NYC only 45 minutes away!",83203036,"Flo","Queens","Arverne",40.58845,-73.80015,"Entire home/apt",130,2,0,"",NA,1,215
5656639,"Modern Luxury in brownstone at Central Park",5790236,"Clay","Manhattan","Upper West Side",40.78974,-73.97018,"Entire home/apt",275,7,15,"2019-05-24",0.29,2,45
34023558,"1 BR apartment in gut renovated historic building",88602231,"Karol","Brooklyn","Kensington",40.64722,-73.9736,"Entire home/apt",111,14,0,"",NA,1,21
13394748,"Cozy Spacious Double Bed #2A Near JFK & J Train",62843071,"Kevin And Kitty","Queens","Woodhaven",40.69628,-73.85255,"Private room",45,1,141,"2019-07-03",3.77,4,287
36065368,"NYC Trip! Safe,Walk to train, 20 min toTime Square",105579614,"Kim","Queens","Ridgewood",40.70869,-73.90835,"Private room",80,1,0,"",NA,1,72
26421624,"Cozy Long Island City Studio close to Manhattan",198666761,"Izi","Queens","Long Island City",40.75286,-73.93539,"Entire home/apt",71,3,32,"2019-06-29",2.73,1,77
17188790,"Large Bedroom next to Prospect Park and BK Museum",45775461,"Azza","Brooklyn","Prospect Heights",40.67365,-73.96384,"Private room",80,3,4,"2019-06-14",0.15,1,88
9635981,"Sweet apt by Prospect Park - 20 minutes from NYC",298841,"Ella","Brooklyn","Windsor Terrace",40.65992,-73.98403,"Private room",63,2,22,"2019-05-14",0.51,1,48
21880580,"Spacious Garden Apt in Clinton Hill/Ft Greene",29478455,"Mary","Brooklyn","Clinton Hill",40.69049,-73.96842,"Entire home/apt",115,3,4,"2019-01-17",0.21,1,2
22479963,"Brooklyn castle w/ Manhattan skyline views",4500818,"Asha","Brooklyn","Bedford-Stuyvesant",40.68185,-73.92854,"Private room",78,30,25,"2019-05-09",1.35,1,342
28134807,"Girls House -  ""Dandelion"" Single Bed 紐約民宿",101491116,"Tong","Brooklyn","Cypress Hills",40.68276,-73.8708,"Shared room",25,4,19,"2019-06-26",1.91,6,16
33044381,"^^Dynamic Private Budget Room. 20 min to City",52140932,"Diana And Peter","Brooklyn","Bedford-Stuyvesant",40.68367,-73.95155,"Private room",65,2,7,"2019-06-24",2.02,7,272
36485431,"Sunny Studio at Historical Neighborhood",23492952,"Ilgar & Aysel","Manhattan","Harlem",40.81475,-73.94867,"Entire home/apt",115,10,0,"",NA,1,27
18869692,"Beautiful Bright bedroom with private bathroom",1750299,"Julie","Brooklyn","Williamsburg",40.71173,-73.94417,"Private room",90,5,13,"2019-06-16",0.6,2,255
27785672,"Bushwick Art collective bedroom B",3635302,"Adam","Brooklyn","Bushwick",40.7052,-73.91888,"Private room",90,2,14,"2019-07-01",1.32,3,87
163809,"Cool & Spacious Harlem Artist Flat",781647,"Jorin","Manhattan","Harlem",40.80523,-73.95139,"Entire home/apt",198,5,42,"2019-06-03",0.44,2,234
8845289,"Yve's Getaway",46322064,"Yve","Manhattan","Harlem",40.81147,-73.9471,"Entire home/apt",290,3,58,"2018-01-02",1.33,1,188
30507545,"Nice & Big 2 Bedroom Apartment in The East Village",201447930,"Daniella","Manhattan","East Village",40.72646,-73.98686,"Entire home/apt",260,2,2,"2019-06-27",0.32,2,28
7002250,"Sunny studio in the Upper East Side",36452416,"Allie","Manhattan","Upper East Side",40.77138,-73.94809,"Entire home/apt",95,14,2,"2017-09-16",0.06,1,4
26000019,"1Bedroom 15min Train ride to the Heart of NEW YORK",195419830,"Brígida","Manhattan","Washington Heights",40.83799,-73.94036,"Private room",50,2,43,"2019-06-23",3.42,1,134
3957619,"Prime SoHo! shops, food, fun",12485770,"Raanan","Manhattan","SoHo",40.72699,-74.0012,"Entire home/apt",110,30,3,"2017-03-26",0.05,9,333
2159898,"East Village Studio",11021180,"Sheila","Manhattan","East Village",40.72671,-73.98437,"Entire home/apt",190,4,216,"2019-07-06",3.34,1,55
12025968,"Cozy And Clean Harlem Room",63403077,"Sebastian","Manhattan","East Harlem",40.79796,-73.93921,"Private room",52,32,57,"2019-02-02",1.46,2,39
681518,"Artist room for creative nomads",2777672,"Kalae","Manhattan","Upper West Side",40.80114,-73.96378,"Private room",95,2,211,"2019-06-21",2.54,3,126
30937764,"Sonder | The Nash | Polished Studio + Rooftop",219517861,"Sonder (NYC)","Manhattan","Murray Hill",40.74845,-73.97458,"Entire home/apt",254,2,1,"2019-04-11",0.34,327,159
19027786,"The Diamond Room",33552302,"Ese","Manhattan","East Harlem",40.80244,-73.94409,"Private room",125,1,11,"2019-05-05",0.44,1,341
14370793,"Modern Brooklyn oasis (PRIVATE ROOM)",20309640,"Rameera","Brooklyn","Prospect-Lefferts Gardens",40.66216,-73.94299,"Private room",125,1,1,"2016-09-17",0.03,1,87
35633930,"Stunning, clean and quiet studio in Little Italy!",70082582,"Anna","Manhattan","Chinatown",40.7189,-73.99627,"Entire home/apt",120,5,0,"",NA,1,27
27370912,"Spacious 2 Bed/2 Bath Apt. Sleeps 6 - with Rooftop",15334096,"John","Brooklyn","Williamsburg",40.71448,-73.95198,"Entire home/apt",310,4,0,"",NA,1,87
24805086,"Pleasant Place JFK Private Housings Complex",26602392,"Dean&Paula","Queens","Springfield Gardens",40.66204,-73.76597,"Private room",60,1,50,"2019-06-26",3.49,2,355
28655675,"Williamsburg 1 Private Queen Bedroom and Bathroom",20990306,"Elizabeth","Brooklyn","Williamsburg",40.71257,-73.94946,"Private room",95,2,32,"2019-06-19",3.38,2,1
33619915,"Charming Room in Clean Apt! Soho!",192951036,"Jasmine","Manhattan","SoHo",40.72589,-74.00015,"Private room",119,1,7,"2019-06-11",2.44,10,23
16271818,"Amazing & Unique Soho/Nolita One Bedroom",10263854,"Andrew","Manhattan","Chinatown",40.71833,-73.99443,"Entire home/apt",250,1,29,"2019-06-21",0.95,1,358
35313296,"Amazing Charm 1 bedroom Convertible 2 bedroom",265871484,"Juan","Manhattan","Hell's Kitchen",40.76457,-73.98796,"Entire home/apt",300,1,7,"2019-07-07",7,1,346
982038,"Entire 1bdrm cnr of Fort Greene- off Park",5378922,"Eileen","Brooklyn","Fort Greene",40.68859,-73.9729,"Entire home/apt",130,9,3,"2018-09-25",0.04,1,329
34148700,"Spacious Room in 3 Bedroom BK Apt!",190688437,"Nirma","Brooklyn","Bushwick",40.69072,-73.91891,"Private room",40,30,0,"",NA,1,189
21392488,"Middle village",118697704,"Selina","Queens","Middle Village",40.71285,-73.87627,"Entire home/apt",250,2,4,"2018-10-07",0.19,1,364
3980487,"Awesome Apartment near Times Sq.",3424328,"Jd","Manhattan","Chelsea",40.73923,-73.99827,"Entire home/apt",500,1,27,"2016-09-17",0.46,1,90
4720719,"Bright Design Loft Perfect for Photoshoots",19924780,"Ani","Manhattan","Chelsea",40.74968,-73.99381,"Entire home/apt",1000,2,95,"2018-12-30",1.7,1,353
15462051,"Private Loft-style Bedroom & En-suite in S.I., NY",99202586,"Thelma","Staten Island","Randall Manor",40.63135,-74.13023,"Private room",79,2,21,"2019-07-01",0.64,5,355
35732847,"A lovely room in a great house close to RUMC.",102263916,"John","Staten Island","Tompkinsville",40.63281,-74.09132,"Private room",50,1,4,"2019-07-07",4,2,84
9116018,"Full-Sized Harlem Room with Style",12690012,"Sonskeshana","Manhattan","Harlem",40.83013,-73.94112,"Private room",65,3,17,"2019-04-18",0.39,1,280
9149930,"Prime west village ~Charming 1BR",2119276,"Host","Manhattan","West Village",40.73533,-74.00378,"Entire home/apt",150,30,10,"2019-01-25",0.39,39,241
30376368,"Hip East Village Flat",228117451,"Pam","Manhattan","East Village",40.72269,-73.98306,"Entire home/apt",75,8,6,"2019-06-28",0.94,1,232
15936167,"Private room to rent - Hip Williamsburg, Brooklyn",46707487,"Kerry","Brooklyn","Williamsburg",40.70884,-73.94354,"Private room",50,2,77,"2019-06-22",2.44,1,107
12360660,"Large Furnished room in New two bedroom apt.",5074556,"Bob","Manhattan","Chinatown",40.71703,-73.99338,"Private room",94,3,4,"2017-10-15",0.1,1,364
2865117,"Huge and beautiful Park Slope Apt",3543836,"Glenn","Brooklyn","Park Slope",40.66977,-73.98305,"Entire home/apt",155,29,5,"2017-08-31",0.08,1,59
1970017,"Chic & Cheerful Home in Williamsburg, Brooklyn",2052364,"Melissa","Brooklyn","Williamsburg",40.71367,-73.95673,"Private room",89,1,25,"2019-06-16",0.43,1,78
27830753,"Private Room in Renovated Bushwick Apt w/ Wash/Dry",62187386,"Luigi","Brooklyn","Bushwick",40.70117,-73.91481,"Private room",45,3,9,"2019-06-19",0.87,1,10
26787336,"room & private bathroom in a beautlful space",22577148,"Diana","Brooklyn","Bedford-Stuyvesant",40.69471,-73.933,"Private room",100,3,4,"2018-08-10",0.33,7,109
10850008,"Big Private BR Steps to Barnard Columbia & Subways",56197328,"Paul","Manhattan","Morningside Heights",40.80732,-73.9648,"Private room",128,1,33,"2019-05-23",0.85,2,235
21020869,"Casa Blue",2326517,"Marcy","Manhattan","SoHo",40.72391,-73.9975,"Entire home/apt",695,3,0,"",NA,1,1
9138664,"Private Lg Room 15 min to Manhattan",47594947,"Iris","Queens","Sunnyside",40.74271,-73.92493,"Private room",74,2,6,"2019-05-26",0.13,1,5
34549395,"Small NYC Apt near Flushing, Walk to 7 Train",172168328,"Chris","Queens","Jackson Heights",40.75557,-73.87958,"Entire home/apt",129,4,1,"2019-05-13",0.53,1,361
16879258,"Gorgeous and sunny 1 br in Little Italy/Nolita",11050811,"Dianna","Manhattan","Little Italy",40.71867,-73.99709,"Entire home/apt",200,5,0,"",NA,1,45
30388225,"Tranquil East Village 1BR Gym, Garden + Doorman by Blueground",107434423,"Blueground","Manhattan","East Village",40.72232,-73.98543,"Entire home/apt",312,30,0,"",NA,232,219
34843761,"AMAZING TWO BDRM IN MIDTOWN MANHATTAN!!",262570325,"Javier","Manhattan","Hell's Kitchen",40.75967,-73.99219,"Entire home/apt",499,3,6,"2019-07-06",4.62,1,361
5849991,"3 bedroom Apt at $249 per Night.",9898029,"Anthony","Brooklyn","East Flatbush",40.65041,-73.92574,"Entire home/apt",249,3,10,"2019-06-03",0.65,5,156
35155272,"Spacious and stylish 2BR in NoMad - brand new",46389451,"Martin","Manhattan","Chelsea",40.74546,-73.99099,"Entire home/apt",299,3,0,"",NA,3,140
16974,"SpaHa Loft: Enormous and Bright",65837,"Robin","Manhattan","East Harlem",40.80164,-73.93922,"Entire home/apt",225,4,190,"2019-06-23",1.64,1,215
3013404,"Cozy Williamsburg Apartment",15134522,"Enma","Brooklyn","Williamsburg",40.70971,-73.9639,"Entire home/apt",200,4,15,"2017-08-18",0.32,1,95
14822309,"Relaxing, spacious, private room Riverside Drive",16978120,"Chip","Manhattan","Harlem",40.82966,-73.95021,"Private room",65,30,7,"2019-04-30",0.21,2,225
35856599,"Awesome private room with queen-size bed",268572259,"Sergii","Brooklyn","Bushwick",40.70489,-73.92558,"Private room",78,30,0,"",NA,3,325
25213872,"Cheap & Comfy Huge Private Room!",5789204,"Honglip","Brooklyn","Bensonhurst",40.61006,-73.99902,"Private room",37,4,52,"2019-06-30",3.94,1,70
15711,"2 bedroom - Upper East Side-great for kids",61491,"D","Manhattan","Upper East Side",40.77065,-73.95269,"Entire home/apt",250,2,66,"2019-03-30",0.57,2,231
35522357,"Bright Bohemian Gem in the Lower East Side",13483820,"Marc","Manhattan","Chinatown",40.71496,-73.99063,"Entire home/apt",120,1,0,"",NA,1,160
29338253,"Home away from home",221022609,"Lexus","Brooklyn","Flatlands",40.63204,-73.93383,"Private room",45,7,0,"",NA,1,83
27528305,"Luxurious Hell’s Kitchen Famous Vibrant NYC!",7985095,"Douglas","Manhattan","Hell's Kitchen",40.7645,-73.98788,"Entire home/apt",285,2,44,"2019-06-30",4.05,3,70
30348712,"Huge, modern apt 20 mins from Manhattan JMZ metro",40004714,"Ruth","Brooklyn","Bushwick",40.69657,-73.93274,"Entire home/apt",190,2,0,"",NA,2,11
3979628,"BR/Private Bath 10Mins to TIME SQ",2766755,"Mara","Manhattan","Harlem",40.8095,-73.95395,"Private room",88,2,171,"2019-06-16",2.93,2,234
30392874,"Crisp 1BR near Times Square w/ Indoor pool + Gym by Blueground",107434423,"Blueground","Manhattan","Theater District",40.75963,-73.98595,"Entire home/apt",316,30,0,"",NA,232,262
35309370,"SUNNY Entire Apartment in Williamsburg BROOKLYN",1678322,"Chris","Brooklyn","Williamsburg",40.71004,-73.95577,"Entire home/apt",180,2,2,"2019-06-15",1.87,1,23
29257038,"Soho Gem: A Modern, Zen 1BR in Nolita.",193473122,"Renwick","Manhattan","Little Italy",40.71962,-73.99682,"Entire home/apt",150,3,10,"2019-06-08",1.15,1,9
16814205,"Cozy Room Close to JFK!!",111841534,"Malini","Queens","Jamaica",40.67949,-73.79841,"Private room",53,1,392,"2019-07-06",13.15,1,71
21109037,"Prime Upper West Side Bedroom",51339741,"Liz","Manhattan","Upper West Side",40.77895,-73.98332,"Private room",145,1,43,"2019-07-02",2.01,1,197
35257756,"Perfect Room in the heart of the West Village",39541218,"Frankie","Manhattan","West Village",40.73129,-74.00661,"Private room",100,14,3,"2019-06-12",2.43,1,31
19019325,"HUGE ROOM WITH PRIVATE KITCHEN- Manhattan -",132711675,"Yifat","Manhattan","Murray Hill",40.74736,-73.97838,"Private room",60,10,0,"",NA,1,19
1516120,"Art Dealer's One of a Kind Williamsburg Aptartment",228583,"Angelo","Brooklyn","Williamsburg",40.71,-73.9523,"Entire home/apt",165,4,10,"2018-10-06",0.14,1,49
13880697,"★ Master Bdrm | HBO, Netflix + Stocked Mini Fridge",82143608,"Eric","Manhattan","East Harlem",40.7868,-73.94269,"Private room",105,1,209,"2019-07-07",5.79,2,76
6689548,"Cozy apartment in Nolita/SoHo",4271676,"Nat","Manhattan","Nolita",40.72287,-73.99593,"Entire home/apt",265,2,90,"2019-06-22",1.95,3,11
19789620,"Kozy Kingsbridge",139013186,"Iris","Bronx","Kingsbridge",40.87896,-73.90674,"Private room",75,2,40,"2019-05-19",1.74,1,246
15309572,"Spacious Room in IDEAL LES LOCATION",97513787,"Daniel","Manhattan","Chinatown",40.7164,-73.99188,"Private room",73,25,13,"2019-05-08",0.48,5,38
19171294,"Private bedroom w/desk and fridge, close to JFK",134070513,"Conrad","Queens","Cambria Heights",40.70133,-73.74212,"Private room",60,1,2,"2018-07-27",0.17,1,37
31101826,"Easy commute apartment next to subway",201015598,"Anchor","Brooklyn","Bedford-Stuyvesant",40.67877,-73.91227,"Shared room",35,1,9,"2019-06-09",1.97,17,88
16777938,"Clean & Large room hearth of NYC Midtown!!",57657144,"Tomas","Manhattan","Midtown",40.75481,-73.96982,"Private room",119,9,53,"2019-05-12",1.79,1,15
31283904,"Central & Homey East Village One Bedroom",230061564,"Jason & Becca","Manhattan","East Village",40.72846,-73.98457,"Entire home/apt",399,1,10,"2019-06-30",1.67,1,332
2632699,"Budge private room F",10384906,"Susan","Brooklyn","Borough Park",40.63081,-73.99638,"Private room",31,1,60,"2019-04-01",0.97,5,158
